fecha,day_sem,id_operador,id_avion,num_vuelo,origen,destino,horasalidaf,salida_realf,tiempo_trans_vuelo,distancia_millas,hora_llegada_progf,delay2,bandera_delay,count,max,nvue_falt,ind_retraso1,ind_retraso2,ind_retraso3,efecto,sum_efectos_domino,tot_sum_domino,vuelos_afectados,year
2016-01-30,F:SABADO,WN,N245WN,3659,BWI,FLL,755,756,165.0,925.0,1040,1.0,B:RETRASO_MENOR10,2,6,4,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-30,F:SABADO,WN,N245WN,3659,FLL,MCI,1120,1118,210.0,1242.0,1350,0.0,A:SIN RETRASO,3,6,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-30,F:SABADO,WN,N245WN,3659,MCI,STL,1425,1420,55.0,237.0,1520,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-30,F:SABADO,WN,N245WN,3659,STL,MKE,1600,1557,70.0,317.0,1710,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-30,F:SABADO,WN,N245WN,3659,MKE,LGA,1800,1752,140.0,738.0,2120,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-31,G:DOMINGO,WN,N245WN,1345,LGA,DAL,1035,1031,255.0,1381.0,1350,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-01-31,G:DOMINGO,WN,N245WN,1345,DAL,AUS,1425,1418,55.0,189.0,1520,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-01-31,G:DOMINGO,WN,N245WN,1758,AUS,HOU,1550,1551,55.0,148.0,1645,1.0,B:RETRASO_MENOR10,3,5,2,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-01-31,G:DOMINGO,WN,N245WN,1758,HOU,CRP,1745,1743,55.0,187.0,1840,0.0,A:SIN RETRASO,4,5,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-01-31,G:DOMINGO,WN,N245WN,2853,CRP,HOU,1925,1919,55.0,187.0,2020,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N245WN,1579,HOU,MAF,655,651,90.0,441.0,825,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N245WN,684,MAF,HOU,855,846,80.0,441.0,1015,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N245WN,684,HOU,PIT,1050,1046,160.0,1131.0,1430,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N245WN,1581,PIT,DAL,1505,1459,195.0,1060.0,1720,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-01,A:LUNES,WN,N245WN,1581,DAL,ATL,1755,1805,125.0,721.0,2100,10.0,B:RETRASO_MENOR10,5,5,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-02,B:MARTES,WN,N245WN,1600,ATL,MSP,825,824,170.0,907.0,1015,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N245WN,1600,MSP,MCI,1045,1041,85.0,393.0,1210,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N245WN,1600,MCI,DAL,1245,1237,90.0,460.0,1415,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N245WN,1293,DAL,STL,1450,1448,95.0,546.0,1625,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N245WN,675,STL,DAL,1700,1654,105.0,546.0,1845,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-02,B:MARTES,WN,N245WN,675,DAL,OAK,1935,1932,230.0,1468.0,2125,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-03,C:MIERCOLES,WN,N245WN,244,OAK,SAN,710,704,85.0,446.0,835,0.0,A:SIN RETRASO,1,4,3,0,0.0,,SIN EFECTO,,,,2016
2016-02-03,C:MIERCOLES,WN,N245WN,244,SAN,MCI,905,900,185.0,1334.0,1410,0.0,A:SIN RETRASO,2,4,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-03,C:MIERCOLES,WN,N245WN,244,MCI,BNA,1450,1442,90.0,491.0,1620,0.0,A:SIN RETRASO,3,4,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-03,C:MIERCOLES,WN,N245WN,244,BNA,CHS,1655,1648,80.0,439.0,1915,0.0,A:SIN RETRASO,4,4,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N245WN,735,CHS,BWI,725,722,90.0,472.0,855,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N245WN,735,BWI,SDF,935,927,110.0,495.0,1125,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N245WN,735,SDF,LAS,1155,1150,260.0,1624.0,1315,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N245WN,735,LAS,LAX,1350,1347,65.0,236.0,1455,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-04,D:JUEVES,WN,N245WN,553,LAX,BWI,1530,1537,300.0,2329.0,2330,7.0,B:RETRASO_MENOR10,5,5,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-05,E:VIERNES,WN,N245WN,668,BWI,DEN,735,738,260.0,1491.0,955,3.0,B:RETRASO_MENOR10,1,5,4,1,1.0,,SIN EFECTO,1.0,1.0,1.0,2016
2016-02-05,E:VIERNES,WN,N245WN,668,DEN,OKC,1030,1031,95.0,495.0,1305,1.0,B:RETRASO_MENOR10,2,5,3,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-02-05,E:VIERNES,WN,N245WN,668,OKC,HOU,1335,1332,80.0,419.0,1455,0.0,A:SIN RETRASO,3,5,2,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-05,E:VIERNES,WN,N245WN,668,HOU,GSP,1530,1527,120.0,845.0,1830,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-05,E:VIERNES,WN,N245WN,671,GSP,HOU,1900,1852,160.0,845.0,2040,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-06,F:SABADO,WN,N245WN,1900,HOU,ATL,635,631,120.0,696.0,935,0.0,A:SIN RETRASO,1,4,3,0,0.0,,SIN EFECTO,,,,2016
2016-02-06,F:SABADO,WN,N245WN,1900,ATL,MDW,1010,1010,125.0,591.0,1115,0.0,A:SIN RETRASO,2,4,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-06,F:SABADO,WN,N245WN,1900,MDW,LAS,1155,1152,240.0,1521.0,1355,0.0,A:SIN RETRASO,3,4,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-06,F:SABADO,WN,N245WN,1900,LAS,AMA,1435,1430,120.0,758.0,1835,0.0,A:SIN RETRASO,4,4,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-07,G:DOMINGO,WN,N245WN,250,AMA,DAL,1010,1008,70.0,323.0,1120,0.0,A:SIN RETRASO,1,3,2,0,0.0,,SIN EFECTO,,,,2016
2016-02-07,G:DOMINGO,WN,N245WN,250,DAL,MCI,1155,1150,90.0,460.0,1325,0.0,A:SIN RETRASO,2,3,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-07,G:DOMINGO,WN,N245WN,250,MCI,SNA,1355,1352,215.0,1342.0,1530,0.0,A:SIN RETRASO,3,3,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-08,A:LUNES,WN,N245WN,1268,SNA,SJC,735,732,75.0,342.0,850,0.0,A:SIN RETRASO,1,8,7,0,0.0,,SIN EFECTO,,,,2016
2016-02-08,A:LUNES,WN,N245WN,1750,SJC,PHX,920,918,105.0,621.0,1205,0.0,A:SIN RETRASO,2,8,6,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-08,A:LUNES,WN,N245WN,368,PHX,LAX,1245,1242,80.0,370.0,1305,0.0,A:SIN RETRASO,3,8,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-08,A:LUNES,WN,N245WN,368,LAX,SFO,1340,1337,75.0,337.0,1455,0.0,A:SIN RETRASO,4,8,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-08,A:LUNES,WN,N245WN,1791,SFO,BUR,1530,1526,70.0,326.0,1640,0.0,A:SIN RETRASO,5,8,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-08,A:LUNES,WN,N245WN,1792,BUR,SFO,1705,1701,75.0,326.0,1820,0.0,A:SIN RETRASO,6,8,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-08,A:LUNES,WN,N245WN,1793,SFO,BUR,1855,1901,70.0,326.0,2005,6.0,B:RETRASO_MENOR10,7,8,1,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-08,A:LUNES,WN,N245WN,1794,BUR,SFO,2035,2030,85.0,326.0,2200,0.0,A:SIN RETRASO,8,8,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-09,B:MARTES,WN,N245WN,411,SFO,MDW,625,622,250.0,1855.0,1235,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-09,B:MARTES,WN,N245WN,411,MDW,CLE,1320,1319,70.0,307.0,1530,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-09,B:MARTES,WN,N245WN,313,CLE,MDW,1605,1606,80.0,307.0,1625,1.0,B:RETRASO_MENOR10,3,5,2,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-09,B:MARTES,WN,N245WN,313,MDW,LAS,1700,1658,240.0,1521.0,1900,0.0,A:SIN RETRASO,4,5,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-09,B:MARTES,WN,N245WN,2214,LAS,OMA,1935,1932,155.0,1099.0,10,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-10,C:MIERCOLES,WN,N245WN,113,OMA,LAS,650,648,190.0,1099.0,800,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-02-10,C:MIERCOLES,WN,N245WN,113,LAS,LAX,835,831,65.0,236.0,940,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-10,C:MIERCOLES,WN,N245WN,1854,LAX,MDW,1010,1020,235.0,1750.0,1605,10.0,B:RETRASO_MENOR10,3,6,3,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-10,C:MIERCOLES,WN,N245WN,1854,MDW,IND,1650,1649,55.0,162.0,1845,0.0,A:SIN RETRASO,4,6,2,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-10,C:MIERCOLES,WN,N245WN,1525,IND,MDW,1920,1915,65.0,162.0,1925,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-10,C:MIERCOLES,WN,N245WN,1525,MDW,LGA,2010,2005,130.0,725.0,2320,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-11,D:JUEVES,WN,N245WN,718,LGA,HOU,635,636,260.0,1428.0,955,1.0,B:RETRASO_MENOR10,1,5,4,1,0.0,,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-11,D:JUEVES,WN,N245WN,718,HOU,MCO,1050,1048,130.0,849.0,1400,0.0,A:SIN RETRASO,2,5,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-11,D:JUEVES,WN,N245WN,718,MCO,CAK,1440,1439,140.0,861.0,1700,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-11,D:JUEVES,WN,N245WN,1643,CAK,MCO,1735,1730,145.0,861.0,2000,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-11,D:JUEVES,WN,N245WN,1644,MCO,MKE,2035,2031,180.0,1066.0,2235,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-12,E:VIERNES,WN,N245WN,1231,MKE,STL,805,757,80.0,317.0,925,0.0,A:SIN RETRASO,1,7,6,0,0.0,,SIN EFECTO,,,,2016
2016-02-12,E:VIERNES,WN,N245WN,1231,STL,SFO,1010,1007,270.0,1735.0,1240,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-12,E:VIERNES,WN,N245WN,1231,SFO,LAX,1315,1312,80.0,337.0,1435,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-12,E:VIERNES,WN,N245WN,1233,LAX,SMF,1510,1510,80.0,373.0,1630,0.0,A:SIN RETRASO,4,7,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-12,E:VIERNES,WN,N245WN,1234,SMF,SAN,1705,1704,85.0,480.0,1830,0.0,A:SIN RETRASO,5,7,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-12,E:VIERNES,WN,N245WN,1234,SAN,PHX,1905,1910,70.0,304.0,2115,5.0,B:RETRASO_MENOR10,6,7,1,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-02-12,E:VIERNES,WN,N245WN,1234,PHX,LAS,2150,2154,70.0,255.0,2200,4.0,B:RETRASO_MENOR10,7,7,0,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-02-13,F:SABADO,WN,N245WN,3744,LAS,TUS,850,845,70.0,365.0,1100,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-02-13,F:SABADO,WN,N245WN,3744,TUS,DEN,1130,1126,110.0,639.0,1320,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-13,F:SABADO,WN,N245WN,2455,DEN,PHX,1355,1354,110.0,602.0,1545,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-13,F:SABADO,WN,N245WN,2455,PHX,SNA,1620,1620,75.0,338.0,1635,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-13,F:SABADO,WN,N245WN,2455,SNA,SFO,1705,1701,80.0,372.0,1825,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-13,F:SABADO,WN,N245WN,2487,SFO,SNA,1900,1856,85.0,372.0,2025,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-14,G:DOMINGO,WN,N245WN,1301,SNA,SFO,1635,1629,80.0,372.0,1755,0.0,A:SIN RETRASO,1,3,2,0,0.0,,SIN EFECTO,,,,2016
2016-02-14,G:DOMINGO,WN,N245WN,1302,SFO,SNA,1830,1828,85.0,372.0,1955,0.0,A:SIN RETRASO,2,3,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-14,G:DOMINGO,WN,N245WN,1303,SNA,SMF,2030,2024,90.0,404.0,2200,0.0,A:SIN RETRASO,3,3,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-15,A:LUNES,WN,N245WN,2426,SMF,PHX,625,623,110.0,647.0,915,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-15,A:LUNES,WN,N245WN,2426,PHX,OMA,1015,1009,160.0,1037.0,1355,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-15,A:LUNES,WN,N245WN,2427,OMA,PHX,1440,1439,170.0,1037.0,1630,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-15,A:LUNES,WN,N245WN,143,PHX,SEA,1630,1652,185.0,1107.0,1835,22.0,C:RETRASO_MENOR30,4,5,1,1,0.0,0.0,SIN EFECTO,1.0,1.0,1.0,2016
2016-02-15,A:LUNES,WN,N245WN,497,SEA,SAN,1910,1934,165.0,1050.0,2155,24.0,C:RETRASO_MENOR30,5,5,0,1,1.0,1.0,DOMINO,1.0,1.0,0.0,2016
2016-02-16,B:MARTES,WN,N245WN,2629,SAN,SMF,635,628,100.0,480.0,815,0.0,A:SIN RETRASO,1,7,6,0,1.0,,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,N245WN,2464,SMF,PHX,845,842,105.0,647.0,1130,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,N245WN,552,PHX,SFO,1155,1155,130.0,651.0,1305,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,N245WN,1791,SFO,BUR,1530,1526,70.0,326.0,1640,0.0,A:SIN RETRASO,4,7,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,N245WN,1649,BUR,SJC,1715,1711,65.0,296.0,1820,0.0,A:SIN RETRASO,5,7,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,N245WN,2499,SJC,SNA,1855,1850,75.0,342.0,2010,0.0,A:SIN RETRASO,6,7,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-16,B:MARTES,WN,N245WN,2499,SNA,PHX,2050,2047,70.0,338.0,2300,0.0,A:SIN RETRASO,7,7,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,N245WN,107,PHX,SNA,725,720,80.0,338.0,745,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,N245WN,101,LAX,OAK,1210,1210,75.0,337.0,1325,0.0,A:SIN RETRASO,2,6,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,N245WN,1584,OAK,LAS,1450,1448,85.0,407.0,1615,0.0,A:SIN RETRASO,3,6,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,N245WN,1584,LAS,RNO,1650,1646,75.0,345.0,1805,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,N245WN,1433,RNO,LAX,1840,1835,80.0,391.0,2000,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-17,C:MIERCOLES,WN,N245WN,1434,LAX,RNO,2035,2104,80.0,391.0,2155,29.0,C:RETRASO_MENOR30,6,6,0,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-18,D:JUEVES,WN,N245WN,2668,RNO,LAS,555,553,80.0,345.0,715,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-02-18,D:JUEVES,WN,N245WN,2668,LAS,SAN,750,808,60.0,258.0,850,18.0,C:RETRASO_MENOR20,2,6,4,1,0.0,0.0,SIN EFECTO,1.0,4.0,4.0,2016
2016-02-18,D:JUEVES,WN,N245WN,1874,SAN,LAS,925,946,70.0,258.0,1035,21.0,C:RETRASO_MENOR30,3,6,3,1,1.0,1.0,DOMINO,1.0,4.0,3.0,2016
2016-02-18,D:JUEVES,WN,N245WN,2674,LAS,SAN,1110,1127,65.0,258.0,1215,17.0,C:RETRASO_MENOR20,4,6,2,1,1.0,1.0,DOMINO,1.0,4.0,2.0,2016
2016-02-18,D:JUEVES,WN,N245WN,2674,SAN,MSY,1250,1321,205.0,1599.0,1815,31.0,C:RETRASO_MENOR40,5,6,1,1,1.0,1.0,DOMINO,1.0,4.0,1.0,2016
2016-02-18,D:JUEVES,WN,N245WN,2674,MSY,MCO,1850,1910,105.0,551.0,2135,20.0,C:RETRASO_MENOR20,6,6,0,1,1.0,1.0,DOMINO,1.0,4.0,0.0,2016
2016-02-19,E:VIERNES,WN,N245WN,898,MCO,CAK,850,849,140.0,861.0,1110,0.0,A:SIN RETRASO,1,6,5,0,1.0,,SIN EFECTO,,,,2016
2016-02-19,E:VIERNES,WN,N245WN,899,CAK,TPA,1145,1156,145.0,894.0,1410,11.0,C:RETRASO_MENOR20,2,6,4,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-19,E:VIERNES,WN,N245WN,899,TPA,MSY,1450,1445,105.0,488.0,1535,0.0,A:SIN RETRASO,3,6,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-19,E:VIERNES,WN,N245WN,899,MSY,SAT,1610,1607,105.0,494.0,1755,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-19,E:VIERNES,WN,N245WN,899,SAT,PHX,1845,1846,150.0,843.0,2015,1.0,B:RETRASO_MENOR10,5,6,1,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-19,E:VIERNES,WN,N245WN,899,PHX,RNO,2100,2053,110.0,601.0,2150,0.0,A:SIN RETRASO,6,6,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-20,F:SABADO,WN,N245WN,2445,RNO,LAS,900,858,75.0,345.0,1015,0.0,A:SIN RETRASO,1,6,5,0,0.0,,SIN EFECTO,,,,2016
2016-02-20,F:SABADO,WN,N245WN,2233,LAS,RNO,1055,1100,80.0,345.0,1215,5.0,B:RETRASO_MENOR10,2,6,4,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-20,F:SABADO,WN,N245WN,3261,RNO,LAS,1250,1249,75.0,345.0,1405,0.0,A:SIN RETRASO,3,6,3,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-20,F:SABADO,WN,N245WN,3261,LAS,BUR,1440,1435,65.0,223.0,1545,0.0,A:SIN RETRASO,4,6,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-20,F:SABADO,WN,N245WN,2447,BUR,LAS,1625,1621,60.0,223.0,1725,0.0,A:SIN RETRASO,5,6,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-20,F:SABADO,WN,N245WN,2447,LAS,ABQ,1800,1756,90.0,486.0,2030,0.0,A:SIN RETRASO,6,6,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-21,G:DOMINGO,WN,N245WN,3119,ABQ,DAL,635,634,100.0,580.0,915,0.0,A:SIN RETRASO,1,7,6,0,0.0,,SIN EFECTO,,,,2016
2016-02-21,G:DOMINGO,WN,N245WN,3119,DAL,SAT,955,954,65.0,248.0,1100,0.0,A:SIN RETRASO,2,7,5,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-21,G:DOMINGO,WN,N245WN,525,SAT,LAS,1200,1157,180.0,1069.0,1300,0.0,A:SIN RETRASO,3,7,4,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-21,G:DOMINGO,WN,N245WN,525,LAS,ABQ,1335,1332,85.0,486.0,1600,0.0,A:SIN RETRASO,4,7,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-21,G:DOMINGO,WN,N245WN,741,ABQ,PHX,1630,1640,75.0,328.0,1745,10.0,B:RETRASO_MENOR10,5,7,2,1,0.0,0.0,SIN EFECTO,0.0,-1.0,0.0,2016
2016-02-21,G:DOMINGO,WN,N245WN,741,PHX,SAN,1825,1825,65.0,304.0,1830,0.0,A:SIN RETRASO,6,7,1,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-21,G:DOMINGO,WN,N245WN,742,SAN,ABQ,1905,1902,105.0,628.0,2150,0.0,A:SIN RETRASO,7,7,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-22,A:LUNES,WN,N245WN,2604,ABQ,PHX,705,716,80.0,328.0,825,11.0,C:RETRASO_MENOR20,1,6,5,1,0.0,,SIN EFECTO,1.0,4.0,4.0,2016
2016-02-22,A:LUNES,WN,N245WN,311,PHX,SAT,1005,1031,130.0,843.0,1315,26.0,C:RETRASO_MENOR30,2,6,4,1,1.0,1.0,DOMINO,1.0,4.0,3.0,2016
2016-02-22,A:LUNES,WN,N245WN,311,SAT,ATL,1345,1352,135.0,874.0,1700,7.0,B:RETRASO_MENOR10,3,6,3,1,1.0,1.0,DOMINO,1.0,4.0,2.0,2016
2016-02-22,A:LUNES,WN,N245WN,311,ATL,DEN,1735,1749,210.0,1199.0,1905,14.0,C:RETRASO_MENOR20,4,6,2,1,1.0,1.0,DOMINO,1.0,4.0,1.0,2016
2016-02-22,A:LUNES,WN,N245WN,311,DEN,LAS,1955,2002,125.0,628.0,2100,7.0,B:RETRASO_MENOR10,5,6,1,1,1.0,1.0,DOMINO,1.0,4.0,0.0,2016
2016-02-22,A:LUNES,WN,N245WN,311,LAS,SLC,2135,2131,75.0,368.0,2350,0.0,A:SIN RETRASO,6,6,0,0,1.0,1.0,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,N245WN,17,SLC,DAL,640,639,160.0,999.0,1020,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,N245WN,17,DAL,HOU,1100,1059,65.0,239.0,1205,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,N245WN,17,HOU,LAS,1240,1236,205.0,1235.0,1405,0.0,A:SIN RETRASO,3,5,2,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,N245WN,2882,LAS,AUS,1455,1452,155.0,1090.0,1930,0.0,A:SIN RETRASO,4,5,1,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-23,B:MARTES,WN,N245WN,2191,AUS,LBB,2005,2000,75.0,341.0,2120,0.0,A:SIN RETRASO,5,5,0,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-24,C:MIERCOLES,WN,N245WN,1109,LBB,DAL,550,546,70.0,293.0,700,0.0,A:SIN RETRASO,1,5,4,0,0.0,,SIN EFECTO,,,,2016
2016-02-24,C:MIERCOLES,WN,N245WN,1109,DAL,FLL,735,734,155.0,1108.0,1110,0.0,A:SIN RETRASO,2,5,3,0,0.0,0.0,SIN EFECTO,,,,2016
2016-02-24,C:MIERCOLES,WN,N245WN,1109,FLL,PHL,1145,1155,170.0,992.0,1435,10.0,B:RETRASO_MENOR10,3,5,2,1,0.0,0.0,SIN EFECTO,1.0,2.0,2.0,2016
2016-02-24,C:MIERCOLES,WN,N245WN,249,PHL,STL,1830,2346,165.0,814.0,2015,316.0,H:RETRASO_MAYOR60,4,5,1,1,1.0,1.0,DOMINO,1.0,2.0,1.0,2016
2016-02-24,C:MIERCOLES,WN,N245WN,249,STL,HOU,2105,129,125.0,687.0,2310,264.0,H:RETRASO_MAYOR60,5,5,0,1,1.0,1.0,DOMINO,1.0,2.0,0.0,2016
